Type  Num0  Pred  Prob
Muon  0.000000  0.000000  0.835545
Pion  1.000000  1.000000  0.878551
Pion  1.000000  1.000000  0.818253
Pion  1.000000  1.000000  0.998799
Pion  1.000000  1.000000  0.860595
Muon  0.000000  0.000000  0.941720
Pion  1.000000  1.000000  0.999928
Muon  0.000000  0.000000  0.770638
Muon  0.000000  1.000000  0.526345
Pion  1.000000  1.000000  0.999710
Pion  1.000000  1.000000  0.999986
Muon  0.000000  0.000000  0.894774
Pion  1.000000  1.000000  0.851562
Muon  0.000000  0.000000  0.883834
Muon  0.000000  0.000000  0.956155
Pion  1.000000  1.000000  0.756050
Pion  1.000000  0.000000  0.848843
Pion  1.000000  1.000000  0.745993
Muon  0.000000  0.000000  0.779112
Muon  0.000000  0.000000  0.854472
Pion  1.000000  1.000000  0.968721
Muon  0.000000  0.000000  0.856164
Pion  1.000000  1.000000  0.997737
Muon  0.000000  0.000000  0.824618
Muon  0.000000  0.000000  0.914470
Muon  0.000000  0.000000  0.950667
Muon  0.000000  0.000000  0.771544
Muon  0.000000  0.000000  0.832128
Pion  1.000000  0.000000  0.741852
Muon  0.000000  0.000000  0.854177
Pion  1.000000  1.000000  0.999363
Muon  0.000000  0.000000  0.927565
Muon  0.000000  0.000000  0.936102
Muon  0.000000  1.000000  0.553684
Muon  0.000000  1.000000  0.986129
Pion  1.000000  1.000000  0.843905
Muon  0.000000  0.000000  0.956357
Pion  1.000000  1.000000  0.998846
Muon  0.000000  0.000000  0.917563
Muon  0.000000  0.000000  0.784207
Muon  0.000000  0.000000  0.962773
Muon  0.000000  0.000000  0.948206
Pion  1.000000  1.000000  0.750185
Muon  0.000000  0.000000  0.955351
Pion  1.000000  1.000000  0.999841
Muon  0.000000  0.000000  0.622373
Muon  0.000000  0.000000  0.803152
Muon  0.000000  0.000000  0.935491
Muon  0.000000  1.000000  0.522359
Pion  1.000000  1.000000  0.998776
Pion  1.000000  1.000000  0.607296
Pion  1.000000  1.000000  0.998029
Muon  0.000000  0.000000  0.715059
Muon  0.000000  0.000000  0.840515
Pion  1.000000  1.000000  0.989775
Pion  1.000000  1.000000  0.945761
Pion  1.000000  1.000000  0.992046
Pion  1.000000  1.000000  0.999991
Muon  0.000000  0.000000  0.890582
Muon  0.000000  0.000000  0.939336
Muon  0.000000  1.000000  0.759372
Pion  1.000000  1.000000  0.988349
Pion  1.000000  1.000000  0.864945
Muon  0.000000  0.000000  0.814841
Muon  0.000000  0.000000  0.733479
Pion  1.000000  1.000000  0.979171
Pion  1.000000  1.000000  0.999124
Muon  0.000000  0.000000  0.840852
Muon  0.000000  0.000000  0.714877
Muon  0.000000  0.000000  0.804719
Muon  0.000000  0.000000  0.945389
Pion  1.000000  1.000000  0.999982
Pion  1.000000  1.000000  0.999806
Pion  1.000000  1.000000  0.929515
Muon  0.000000  0.000000  0.955816
Muon  0.000000  0.000000  0.875314
Muon  0.000000  0.000000  0.737263
Pion  1.000000  0.000000  0.697929
Pion  1.000000  1.000000  0.981906
Pion  1.000000  1.000000  0.881893
Pion  1.000000  1.000000  0.998954
Muon  0.000000  0.000000  0.943386
Muon  0.000000  0.000000  0.735438
Pion  1.000000  1.000000  0.999461
Muon  0.000000  0.000000  0.870573
Pion  1.000000  1.000000  0.996904
Muon  0.000000  1.000000  0.590347
Muon  0.000000  0.000000  0.818610
Muon  0.000000  0.000000  0.759659
Muon  0.000000  0.000000  0.927314
Muon  0.000000  0.000000  0.828719
Pion  1.000000  1.000000  0.999955
Pion  1.000000  1.000000  0.857757
Pion  1.000000  1.000000  0.998979
Muon  0.000000  0.000000  0.916474
Pion  1.000000  1.000000  0.999870
Muon  0.000000  1.000000  0.531874
Pion  1.000000  1.000000  0.732454
Muon  0.000000  0.000000  0.778737
Pion  1.000000  1.000000  0.999901
Muon  0.000000  0.000000  0.924285
Pion  1.000000  1.000000  0.830041
Pion  1.000000  1.000000  0.999120
Muon  0.000000  0.000000  0.945816
Muon  0.000000  0.000000  0.914335
Muon  0.000000  0.000000  0.808023
Muon  0.000000  0.000000  0.954232
Muon  0.000000  0.000000  0.842380
Muon  0.000000  0.000000  0.908886
Muon  0.000000  0.000000  0.954659
Muon  0.000000  1.000000  0.627128
Muon  0.000000  0.000000  0.936553
Pion  1.000000  1.000000  0.997149
Muon  0.000000  0.000000  0.822483
Muon  0.000000  0.000000  0.843602
Muon  0.000000  0.000000  0.830340
Pion  1.000000  1.000000  0.999902
Pion  1.000000  1.000000  0.996008
Pion  1.000000  1.000000  0.997441
Pion  1.000000  1.000000  0.999931
Muon  0.000000  0.000000  0.796070
Pion  1.000000  1.000000  0.999709
Pion  1.000000  1.000000  0.999976
Pion  1.000000  1.000000  0.735031
Muon  0.000000  0.000000  0.777521
Muon  0.000000  0.000000  0.930864
Muon  0.000000  0.000000  0.847501
Pion  1.000000  1.000000  0.999183
Muon  0.000000  0.000000  0.719050
Pion  1.000000  1.000000  0.996697
Pion  1.000000  0.000000  0.517754
Pion  1.000000  1.000000  0.998288
Pion  1.000000  1.000000  0.991576
Pion  1.000000  1.000000  0.991515
Pion  1.000000  1.000000  0.995687
Pion  1.000000  1.000000  0.979384
Pion  1.000000  0.000000  0.878837
Pion  1.000000  1.000000  0.973764
Muon  0.000000  0.000000  0.672735
Muon  0.000000  0.000000  0.710353
Muon  0.000000  0.000000  0.931423
Pion  1.000000  1.000000  0.687992
Pion  1.000000  1.000000  0.998197
Muon  0.000000  0.000000  0.850251
Pion  1.000000  0.000000  0.802410
Pion  1.000000  1.000000  0.991901
Pion  1.000000  1.000000  0.998452
Pion  1.000000  1.000000  0.998274
Muon  0.000000  0.000000  0.822758
Pion  1.000000  0.000000  0.708362
Pion  1.000000  1.000000  0.981718
Muon  0.000000  0.000000  0.770986
Pion  1.000000  1.000000  0.999992
Pion  1.000000  1.000000  0.996505
Muon  0.000000  0.000000  0.728134
Muon  0.000000  0.000000  0.816643
Pion  1.000000  1.000000  0.996631
Muon  0.000000  0.000000  0.690442
Pion  1.000000  1.000000  0.998095
Muon  0.000000  0.000000  0.959157
Pion  1.000000  0.000000  0.814609
Pion  1.000000  1.000000  0.986334
Muon  0.000000  0.000000  0.734108
Muon  0.000000  0.000000  0.945803
Pion  1.000000  1.000000  0.995443
Muon  0.000000  0.000000  0.950899
Muon  0.000000  0.000000  0.921767
Muon  0.000000  0.000000  0.852016
Pion  1.000000  1.000000  0.999712
Pion  1.000000  1.000000  0.997203
Muon  0.000000  0.000000  0.960318
Muon  0.000000  0.000000  0.946087
Pion  1.000000  1.000000  0.999916
Muon  0.000000  0.000000  0.519826
Muon  0.000000  0.000000  0.916184
Pion  1.000000  0.000000  0.955554
Muon  0.000000  0.000000  0.951399
Pion  1.000000  1.000000  0.999999
Muon  0.000000  0.000000  0.863087
Pion  1.000000  1.000000  0.999893
Muon  0.000000  0.000000  0.954011
Muon  0.000000  0.000000  0.932244
Muon  0.000000  0.000000  0.961851
Pion  1.000000  0.000000  0.952547
Muon  0.000000  0.000000  0.816435
Muon  0.000000  0.000000  0.962416
Muon  0.000000  1.000000  0.918802
Muon  0.000000  0.000000  0.803506
Pion  1.000000  1.000000  0.999993
Muon  0.000000  0.000000  0.944704
Muon  0.000000  0.000000  0.951952
Pion  1.000000  1.000000  0.999872
Muon  0.000000  0.000000  0.821787
Pion  1.000000  1.000000  0.992914
Muon  0.000000  0.000000  0.939301
Muon  0.000000  0.000000  0.793513
Pion  1.000000  1.000000  0.999627
Muon  0.000000  0.000000  0.732480
Muon  0.000000  0.000000  0.858026
Pion  1.000000  1.000000  0.786774
Pion  1.000000  1.000000  0.986091
Muon  0.000000  1.000000  0.536157
Pion  1.000000  1.000000  0.767365
Muon  0.000000  0.000000  0.874037
Pion  1.000000  0.000000  0.701497
Pion  1.000000  1.000000  0.595643
Muon  0.000000  0.000000  0.947641
Pion  1.000000  1.000000  0.979457
Muon  0.000000  0.000000  0.809354
Muon  0.000000  0.000000  0.952942
Muon  0.000000  0.000000  0.944958
Muon  0.000000  0.000000  0.932737
Pion  1.000000  0.000000  0.778398
Pion  1.000000  0.000000  0.863892
Muon  0.000000  0.000000  0.839119
Muon  0.000000  0.000000  0.924178
Muon  0.000000  0.000000  0.844655
Pion  1.000000  0.000000  0.895969
Pion  1.000000  1.000000  0.845809
Pion  1.000000  0.000000  0.733558
Pion  1.000000  1.000000  0.975148
Pion  1.000000  1.000000  0.998592
Muon  0.000000  0.000000  0.964700
Pion  1.000000  1.000000  0.999075
Muon  0.000000  1.000000  0.530685
Pion  1.000000  1.000000  0.750853
Pion  1.000000  1.000000  0.998695
Pion  1.000000  0.000000  0.700518
Muon  0.000000  0.000000  0.731677
Pion  1.000000  0.000000  0.792711
Pion  1.000000  1.000000  0.799568
Muon  0.000000  0.000000  0.956582
Muon  0.000000  0.000000  0.738076
Muon  0.000000  1.000000  0.801004
Muon  0.000000  0.000000  0.956351
Muon  0.000000  0.000000  0.941430
Pion  1.000000  1.000000  0.999736
Pion  1.000000  1.000000  0.998850
Muon  0.000000  0.000000  0.780949
Muon  0.000000  0.000000  0.865180
Muon  0.000000  0.000000  0.955364
Muon  0.000000  0.000000  0.947564
Muon  0.000000  0.000000  0.846143
Muon  0.000000  0.000000  0.911823
Pion  1.000000  1.000000  0.995561
Muon  0.000000  0.000000  0.926386
Muon  0.000000  0.000000  0.948474
Muon  0.000000  0.000000  0.672735
Muon  0.000000  0.000000  0.951643
Muon  0.000000  0.000000  0.956182
Pion  1.000000  1.000000  0.997447
Pion  1.000000  1.000000  0.999959
Muon  0.000000  0.000000  0.725762
Muon  0.000000  0.000000  0.905266
Pion  1.000000  1.000000  0.999779
Pion  1.000000  1.000000  0.997993
Pion  1.000000  1.000000  0.952877
Muon  0.000000  0.000000  0.950824
Muon  0.000000  0.000000  0.964943
Muon  0.000000  1.000000  0.595754
Pion  1.000000  1.000000  0.999712
Pion  1.000000  1.000000  0.993871
Muon  0.000000  0.000000  0.714137
Pion  1.000000  1.000000  0.999956
Muon  0.000000  1.000000  0.733427
Pion  1.000000  1.000000  0.989237
Muon  0.000000  0.000000  0.938021
Pion  1.000000  0.000000  0.774847
Muon  0.000000  0.000000  0.872437
Muon  0.000000  0.000000  0.953975
Muon  0.000000  0.000000  0.965181
Pion  1.000000  1.000000  0.999678
Muon  0.000000  0.000000  0.761673
Muon  0.000000  0.000000  0.726568
Muon  0.000000  1.000000  0.577665
Muon  0.000000  0.000000  0.578998
Muon  0.000000  0.000000  0.735123
Muon  0.000000  0.000000  0.834792
Pion  1.000000  1.000000  0.881093
Muon  0.000000  0.000000  0.847566
Muon  0.000000  0.000000  0.812449
Muon  0.000000  0.000000  0.941817
Muon  0.000000  0.000000  0.953525
Muon  0.000000  0.000000  0.909002
Pion  1.000000  1.000000  0.881003
Pion  1.000000  1.000000  0.998182
Pion  1.000000  1.000000  0.703985
Pion  1.000000  1.000000  0.665470
Pion  1.000000  1.000000  0.992794
Muon  0.000000  0.000000  0.949989
Pion  1.000000  0.000000  0.707950
Muon  0.000000  0.000000  0.848868
Pion  1.000000  1.000000  0.998326
Pion  1.000000  1.000000  0.991706
Pion  1.000000  1.000000  0.999648
Pion  1.000000  1.000000  0.570615
Pion  1.000000  1.000000  0.998743
Muon  0.000000  0.000000  0.916143
Muon  0.000000  0.000000  0.850036
Muon  0.000000  1.000000  0.708363
Muon  0.000000  0.000000  0.957446
Pion  1.000000  1.000000  0.999741
Muon  0.000000  0.000000  0.924941
Muon  0.000000  0.000000  0.633319
Muon  0.000000  0.000000  0.843863
Muon  0.000000  0.000000  0.938712
Pion  1.000000  0.000000  0.866966
Muon  0.000000  0.000000  0.839238
Muon  0.000000  0.000000  0.846184
Pion  1.000000  0.000000  0.856532
Muon  0.000000  0.000000  0.875270
Muon  0.000000  1.000000  0.591834
Pion  1.000000  1.000000  0.999018
Pion  1.000000  1.000000  0.893861
Pion  1.000000  1.000000  0.999472
Pion  1.000000  1.000000  0.862427
Pion  1.000000  1.000000  0.999727
Muon  0.000000  0.000000  0.801849
Pion  1.000000  1.000000  0.567521
Muon  0.000000  0.000000  0.729883
Pion  1.000000  1.000000  0.720218
Muon  0.000000  1.000000  0.567262
Muon  0.000000  0.000000  0.805006
Pion  1.000000  1.000000  0.825096
Muon  0.000000  1.000000  0.533798
Pion  1.000000  0.000000  0.871926
Muon  0.000000  0.000000  0.801742
Pion  1.000000  1.000000  0.999966
Pion  1.000000  1.000000  0.988117
Pion  1.000000  1.000000  0.988025
Pion  1.000000  1.000000  0.999997
Pion  1.000000  1.000000  0.984460
Muon  0.000000  0.000000  0.915458
Muon  0.000000  0.000000  0.956112
Muon  0.000000  0.000000  0.933683
Pion  1.000000  1.000000  0.961863
Pion  1.000000  1.000000  0.988863
Pion  1.000000  1.000000  0.945960
Muon  0.000000  0.000000  0.955604
Pion  1.000000  1.000000  0.675359
Pion  1.000000  1.000000  0.996923
Pion  1.000000  1.000000  0.999849
Muon  0.000000  0.000000  0.967707
Pion  1.000000  1.000000  0.864667
Pion  1.000000  1.000000  0.981231
Pion  1.000000  1.000000  0.944737
Muon  0.000000  0.000000  0.773722
Muon  0.000000  0.000000  0.924590
Pion  1.000000  1.000000  0.985476
Muon  0.000000  0.000000  0.729424
Pion  1.000000  1.000000  0.998080
Pion  1.000000  1.000000  0.999819
Muon  0.000000  0.000000  0.824327
Pion  1.000000  1.000000  0.999864
Pion  1.000000  1.000000  0.998795
Muon  0.000000  0.000000  0.672735
Muon  0.000000  0.000000  0.955238
Muon  0.000000  0.000000  0.784739
Muon  0.000000  0.000000  0.687978
Muon  0.000000  0.000000  0.933350
Muon  0.000000  0.000000  0.886908
Pion  1.000000  1.000000  0.783467
Pion  1.000000  1.000000  0.986652
Muon  0.000000  0.000000  0.835297
Muon  0.000000  0.000000  0.942084
Pion  1.000000  1.000000  0.989287
Pion  1.000000  0.000000  0.698087
Muon  0.000000  1.000000  0.504384
Muon  0.000000  0.000000  0.956760
Pion  1.000000  1.000000  0.616034
Muon  0.000000  0.000000  0.942947
Pion  1.000000  1.000000  0.604386
Pion  1.000000  1.000000  0.999872
Muon  0.000000  0.000000  0.728500
Muon  0.000000  0.000000  0.951278
Pion  1.000000  0.000000  0.709669
Pion  1.000000  1.000000  0.967392
Pion  1.000000  1.000000  0.995365
Pion  1.000000  1.000000  0.998581
Pion  1.000000  1.000000  0.938230
Muon  0.000000  0.000000  0.953969
Pion  1.000000  1.000000  0.999968
Pion  1.000000  1.000000  0.993078
Muon  0.000000  0.000000  0.957422
Pion  1.000000  1.000000  0.841974
Muon  0.000000  0.000000  0.805149
Muon  0.000000  0.000000  0.793030
Pion  1.000000  1.000000  0.987477
Muon  0.000000  0.000000  0.945927
Muon  0.000000  0.000000  0.933281
Pion  1.000000  1.000000  0.994906
Muon  0.000000  0.000000  0.946792
Muon  0.000000  0.000000  0.830457
Pion  1.000000  1.000000  0.523937
Muon  0.000000  0.000000  0.716115
Pion  1.000000  1.000000  0.981307
Pion  1.000000  1.000000  0.999983
Muon  0.000000  0.000000  0.948064
Muon  0.000000  0.000000  0.953320
Pion  1.000000  1.000000  0.645248
Pion  1.000000  1.000000  0.999745
Pion  1.000000  1.000000  0.884993
Muon  0.000000  0.000000  0.782045
Pion  1.000000  1.000000  0.999987
Muon  0.000000  0.000000  0.885225
Pion  1.000000  0.000000  0.539869
Pion  1.000000  1.000000  0.999716
Muon  0.000000  0.000000  0.838236
Muon  0.000000  0.000000  0.877440
Pion  1.000000  1.000000  0.999993
Pion  1.000000  1.000000  0.973822
Muon  0.000000  0.000000  0.922073
Pion  1.000000  1.000000  0.998207
Muon  0.000000  1.000000  0.616359
Muon  0.000000  0.000000  0.810999
Pion  1.000000  1.000000  0.994630
Muon  0.000000  0.000000  0.967070
Pion  1.000000  1.000000  0.732624
Muon  0.000000  0.000000  0.630988
Pion  1.000000  1.000000  0.581707
Muon  0.000000  1.000000  0.523733
Muon  0.000000  0.000000  0.902710
Pion  1.000000  0.000000  0.764786
Muon  0.000000  0.000000  0.967935
Muon  0.000000  0.000000  0.725797
Pion  1.000000  1.000000  0.997225
Muon  0.000000  0.000000  0.828520
Muon  0.000000  1.000000  0.701207
Muon  0.000000  0.000000  0.946649
Pion  1.000000  0.000000  0.621211
Muon  0.000000  0.000000  0.773865
Muon  0.000000  1.000000  0.715489
Muon  0.000000  0.000000  0.958955
Muon  0.000000  0.000000  0.872956
Muon  0.000000  0.000000  0.568544
Muon  0.000000  0.000000  0.748035
Pion  1.000000  1.000000  0.875807
Muon  0.000000  0.000000  0.815465
Pion  1.000000  1.000000  0.814957
Muon  0.000000  0.000000  0.862887
Pion  1.000000  0.000000  0.819466
Pion  1.000000  1.000000  0.999856
Pion  1.000000  0.000000  0.790172
Pion  1.000000  1.000000  0.999843
Pion  1.000000  0.000000  0.781143
Muon  0.000000  0.000000  0.681464
Muon  0.000000  0.000000  0.915519
Pion  1.000000  1.000000  0.995240
Pion  1.000000  0.000000  0.672735
Muon  0.000000  1.000000  0.626508
Muon  0.000000  0.000000  0.952258
Muon  0.000000  1.000000  0.671900
Muon  0.000000  0.000000  0.920392
Pion  1.000000  1.000000  0.969806
Muon  0.000000  0.000000  0.934920
Muon  0.000000  0.000000  0.914196
Muon  0.000000  0.000000  0.832539
Pion  1.000000  1.000000  0.994958
Pion  1.000000  1.000000  0.978882
Pion  1.000000  1.000000  0.978145
Muon  0.000000  0.000000  0.777092
Muon  0.000000  0.000000  0.624004
Pion  1.000000  1.000000  0.918546
Pion  1.000000  1.000000  0.997905
Pion  1.000000  1.000000  0.999004
Pion  1.000000  1.000000  0.978650
Muon  0.000000  0.000000  0.873860
Pion  1.000000  1.000000  0.801244
Pion  1.000000  1.000000  0.999743
Pion  1.000000  1.000000  0.969950
Muon  0.000000  0.000000  0.964524
Muon  0.000000  0.000000  0.789354
Muon  0.000000  0.000000  0.963544
Pion  1.000000  1.000000  0.999966
Muon  0.000000  0.000000  0.949069
Pion  1.000000  1.000000  0.996000
Muon  0.000000  0.000000  0.897600
Pion  1.000000  0.000000  0.946031
Muon  0.000000  0.000000  0.953591
Muon  0.000000  0.000000  0.814444
Muon  0.000000  0.000000  0.951898
Pion  1.000000  1.000000  0.999936
Muon  0.000000  0.000000  0.744102
Pion  1.000000  1.000000  0.977231
Pion  1.000000  0.000000  0.834099
Muon  0.000000  1.000000  0.825272
Muon  0.000000  0.000000  0.871054
Pion  1.000000  1.000000  0.973274
Pion  1.000000  1.000000  0.535653
Muon  0.000000  0.000000  0.962824
Pion  1.000000  1.000000  0.679608
Pion  1.000000  1.000000  0.999997
Muon  0.000000  0.000000  0.943487
Muon  0.000000  0.000000  0.740595
Muon  0.000000  0.000000  0.710205
Pion  1.000000  1.000000  0.869930
Pion  1.000000  1.000000  0.996794
Muon  0.000000  0.000000  0.806852
Pion  1.000000  1.000000  0.999617
Muon  0.000000  0.000000  0.810430
Muon  0.000000  0.000000  0.963368
Muon  0.000000  0.000000  0.712981
Muon  0.000000  0.000000  0.752667
Pion  1.000000  0.000000  0.776865
Muon  0.000000  0.000000  0.704760
Pion  1.000000  1.000000  0.897627
Pion  1.000000  1.000000  0.999063
Pion  1.000000  1.000000  0.999779
Muon  0.000000  0.000000  0.858769
Muon  0.000000  0.000000  0.890878
Pion  1.000000  1.000000  0.998643
Pion  1.000000  1.000000  0.893724
Pion  1.000000  0.000000  0.819999
Muon  0.000000  0.000000  0.943821
Pion  1.000000  1.000000  0.953076
Muon  0.000000  0.000000  0.931782
Muon  0.000000  0.000000  0.897158
Pion  1.000000  1.000000  0.999382
Muon  0.000000  0.000000  0.874260
Muon  0.000000  1.000000  0.556624
Pion  1.000000  1.000000  0.996705
Pion  1.000000  0.000000  0.890282
Muon  0.000000  0.000000  0.920588
Pion  1.000000  1.000000  0.998715
Pion  1.000000  1.000000  0.999999
Pion  1.000000  1.000000  0.999338
Muon  0.000000  0.000000  0.954749
Pion  1.000000  0.000000  0.816112
Muon  0.000000  0.000000  0.958679
Muon  0.000000  0.000000  0.932472
Pion  1.000000  1.000000  0.601827
Muon  0.000000  0.000000  0.955646
Pion  1.000000  1.000000  0.978732
Muon  0.000000  0.000000  0.672735
Pion  1.000000  1.000000  0.982977
Pion  1.000000  1.000000  0.999808
Muon  0.000000  0.000000  0.936218
Muon  0.000000  0.000000  0.907393
Muon  0.000000  0.000000  0.871271
Muon  0.000000  0.000000  0.781425
Muon  0.000000  0.000000  0.849214
Pion  1.000000  0.000000  0.750831
Pion  1.000000  1.000000  0.999832
Muon  0.000000  0.000000  0.944270
Pion  1.000000  1.000000  0.999918
Muon  0.000000  0.000000  0.830504
Pion  1.000000  1.000000  0.998419
Muon  0.000000  0.000000  0.916334
Pion  1.000000  1.000000  0.789988
Pion  1.000000  1.000000  0.999435
